,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0015079,MF,GO:0015079,potassium ion transmembrane transporter activity,8/524,73/8687,0.071702704,0.321842147,0.273524737,Atp1a3/Slc12a5/Slc12a2/Kcna4/Kcnc1/Kcnb2/Aqp1/Kcnj12,8
GO:1905475,BP,GO:1905475,regulation of protein localization to membrane,13/524,138/8687,0.072678226,0.324546642,0.275823213,Itgb1/Cltc/Ap2m1/Ppp1r9b/Cd81/Pgrmc1/Sorbs2/Myo5a/Stx7/Slc1a1/Dlg4/Rap1a/Arhgap44,13
GO:0072001,BP,GO:0072001,renal system development,15/524,165/8687,0.07268545,0.324546642,0.275823213,Basp1/Ednrb/Psap/Fgf1/Bcl2/Stat1/Wwtr1/Hs2st1/Lamb2/Calb1/Aqp1/Wnk4/Kank2/Spp1/Zmpste24,15
GO:0006939,BP,GO:0006939,smooth muscle contraction,6/524,49/8687,0.072702152,0.324546642,0.275823213,Ednrb/Cacna1c/Rgs2/Sod1/Cald1/Htr7,6
GO:0042742,BP,GO:0042742,defense response to bacterium,6/524,49/8687,0.072702152,0.324546642,0.275823213,Gbp7/Chga/Tnfrsf1a/Vip/Cyba/Aqp1,6
GO:0048306,MF,GO:0048306,calcium-dependent protein binding,6/524,49/8687,0.072702152,0.324546642,0.275823213,Ddx5/Myo5a/Lrp8/S100a16/Anxa7/Cabp1,6
GO:1902305,BP,GO:1902305,regulation of sodium ion transmembrane transport,6/524,49/8687,0.072702152,0.324546642,0.275823213,Nedd4l/Hecw1/Arf1/Fgf12/Dmd/Wnk4,6
GO:0004713,MF,GO:0004713,protein tyrosine kinase activity,7/524,61/8687,0.07301814,0.324775153,0.276017418,Ntrk2/Src/Dyrk1a/Efemp1/Fgfr3/Lyn/Met,7
GO:0007259,BP,GO:0007259,receptor signaling pathway via JAK-STAT,7/524,61/8687,0.07301814,0.324775153,0.276017418,Adipor1/Tnfrsf1a/Cyp1b1/Stat1/Fgfr3/Ghr/Lyn,7
GO:0042982,BP,GO:0042982,amyloid precursor protein metabolic process,7/524,61/8687,0.07301814,0.324775153,0.276017418,Ntrk2/Rtn1/Nsg1/Hap1/Rtn3/Dyrk1a/Lyn,7
GO:0048144,BP,GO:0048144,fibroblast proliferation,7/524,61/8687,0.07301814,0.324775153,0.276017418,Ski/Dab2ip/Nupr1/Trp53inp1/Fn1/Aqp1/Zmpste24,7
GO:0046879,BP,GO:0046879,hormone secretion,16/524,179/8687,0.073642697,0.326787924,0.277728016,Ildr2/Gnas/Chga/Cplx1/Sybu/Cacna1c/Myo5a/Pclo/Vsnl1/Chd7/Scg5/Ucp2/Aqp1/Lyn/Spp1/Adcyap1,16
GO:0051235,BP,GO:0051235,maintenance of location,16/524,179/8687,0.073642697,0.326787924,0.277728016,Ryr2/Ywhab/Cds1/Ftl1/Hap1/Myo5a/Chd7/Tmem159/Tmsb10/Ryr1/Dmd/Plin2/Ehd1/Cyba/Lyn/Nbl1,16
GO:0046822,BP,GO:0046822,regulation of nucleocytoplasmic transport,9/524,86/8687,0.073670494,0.326787924,0.277728016,Pkig/Khdrbs1/Ppp1cc/Jup/Tnfrsf1a/Zic1/Ptpn14/Bag3/Cabp1,9
GO:0051402,BP,GO:0051402,neuron apoptotic process,17/524,193/8687,0.074260877,0.328775758,0.279417422,Ntrk2/Dlx1/Adarb1/Mt1/Mt3/Npm1/Nr3c1/Slc1a1/Sod1/Vegfb/Bcl2/Tnfrsf1a/Chl1/Ctsz/Nupr1/Fgfr3/Slc30a10,17
GO:0045165,BP,GO:0045165,cell fate commitment,11/524,112/8687,0.074386688,0.328775758,0.279417422,Itgb1/Pdpn/Dlx1/Sox5/Nfe2l1/Sh3pxd2b/Bcl2/Fgfr3/Mitf/Ets2/Tbr1,11
GO:0051494,BP,GO:0051494,negative regulation of cytoskeleton organization,11/524,112/8687,0.074386688,0.328775758,0.279417422,Inpp5j/Map1a/Tpm1/Npm1/Ppp1r9a/Dyrk1a/Pfn2/Tmsb10/Kank3/Kank2/Met,11
GO:0051650,BP,GO:0051650,establishment of vesicle localization,11/524,112/8687,0.074386688,0.328775758,0.279417422,Kif1b/Dnm1/Hap1/Sybu/Myo6/Arf1/Myo5a/Tanc2/Pclo/Lin7a/Rab3a,11
GO:0007167,BP,GO:0007167,enzyme linked receptor protein signaling pathway,38/524,497/8687,0.075658772,0.333411015,0.283356798,Prkcb/Ski/Ddx5/Lifr/Ntrk2/Dlx1/Adipor1/Epn2/Pten/Hap1/Zic2/Mt3/Src/Tiam1/Igf2/Sdcbp/Rassf2/Dab2ip/Htra1/Igfbp6/Fgf1/Vegfb/Gnai2/Iqgap1/Dcn/Bcar3/Efemp1/Fgfr3/Slc30a10/Wwtr1/Crim1/Col1a1/Ghr/Col1a2/Shc4/Lyn/Nbl1/Met,38
GO:0005080,MF,GO:0005080,protein kinase C binding,5/524,38/8687,0.076167594,0.333411015,0.283356798,Prkcb/Ywhag/Src/Copb2/Pld2,5
GO:0019199,MF,GO:0019199,transmembrane receptor protein kinase activity,5/524,38/8687,0.076167594,0.333411015,0.283356798,Ntrk2/Efemp1/Fgfr3/Ly6g6e/Met,5
GO:0031960,BP,GO:0031960,response to corticosteroid,5/524,38/8687,0.076167594,0.333411015,0.283356798,Npas4/Nr3c1/Bcl2/Fibin/Aqp1,5
GO:0060113,BP,GO:0060113,inner ear receptor cell differentiation,5/524,38/8687,0.076167594,0.333411015,0.283356798,Myo6/Pcdh15/Sod1/Fgfr3/Whrn,5
GO:0022612,BP,GO:0022612,gland morphogenesis,8/524,74/8687,0.076380645,0.333411015,0.283356798,Src/Nr3c1/Nfib/Slc12a2/Fgf1/Bcl2/Lims1/Met,8
GO:0032414,BP,GO:0032414,positive regulation of ion transmembrane transporter activity,8/524,74/8687,0.076380645,0.333411015,0.283356798,Nedd4l/Ryr2/Hap1/Myo5a/Kcnc1/Dmd/Slc6a9/Wnk4,8
GO:0003229,BP,GO:0003229,ventricular cardiac muscle tissue development,4/524,27/8687,0.076386869,0.333411015,0.283356798,Ryr2/Tpm1/Chd7/Zmpste24,4
GO:0004714,MF,GO:0004714,transmembrane receptor protein tyrosine kinase activity,4/524,27/8687,0.076386869,0.333411015,0.283356798,Ntrk2/Efemp1/Fgfr3/Met,4
GO:0015718,BP,GO:0015718,monocarboxylic acid transport,4/524,27/8687,0.076386869,0.333411015,0.283356798,Stard10/Slco3a1/Slc6a13/Slco1a4,4
GO:0031952,BP,GO:0031952,regulation of protein autophosphorylation,4/524,27/8687,0.076386869,0.333411015,0.283356798,Src/Eef2k/Rassf2/Iqgap1,4
GO:0033119,BP,GO:0033119,negative regulation of RNA splicing,4/524,27/8687,0.076386869,0.333411015,0.283356798,Hnrnpk/Npm1/Tmbim6/Dyrk1a,4
GO:0043462,BP,GO:0043462,regulation of ATPase activity,4/524,27/8687,0.076386869,0.333411015,0.283356798,Chtop/Tpm1/Pfn2/Dnajc10,4
GO:0099590,BP,GO:0099590,neurotransmitter receptor internalization,4/524,27/8687,0.076386869,0.333411015,0.283356798,Ap2m1/Pip5k1c/Hap1/Myo6,4
GO:0033135,BP,GO:0033135,regulation of peptidyl-serine phosphorylation,9/524,87/8687,0.078022963,0.337840024,0.28712089,Inpp5j/Ntrk2/Pten/Rassf2/Pfn2/Bcl2/Bcar3/Dmd/Met,9
GO:0005516,MF,GO:0005516,calmodulin binding,11/524,113/8687,0.078175086,0.337840024,0.28712089,Ddx5/Ryr2/Myo6/Cacna1c/Myo5a/Eef2k/Ppp3cc/Iqgap1/Ryr1/Myh14/Aebp1,11
GO:0043524,BP,GO:0043524,negative regulation of neuron apoptotic process,11/524,113/8687,0.078175086,0.337840024,0.28712089,Ntrk2/Dlx1/Mt1/Mt3/Npm1/Slc1a1/Sod1/Vegfb/Bcl2/Chl1/Slc30a10,11
GO:0050817,BP,GO:0050817,coagulation,7/524,62/8687,0.078262859,0.337840024,0.28712089,Gnas/Pdpn/Pip5k1c/Cd9/Entpd1/Fn1/Lyn,7
GO:0000381,BP,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",6/524,50/8687,0.078626977,0.337840024,0.28712089,Ddx5/Khdrbs1/Celf3/Mbnl1/Srrm4/Dyrk1a,6
GO:0021885,BP,GO:0021885,forebrain cell migration,6/524,50/8687,0.078626977,0.337840024,0.28712089,Cdk5r2/Dixdc1/Lrp8/Mboat7/Dab2ip/Syne2,6
GO:0032675,BP,GO:0032675,regulation of interleukin-6 production,6/524,50/8687,0.078626977,0.337840024,0.28712089,Bsg/Tnfrsf1a/Cyba/Unc93b1/Met/Adcyap1,6
GO:0051899,BP,GO:0051899,membrane depolarization,6/524,50/8687,0.078626977,0.337840024,0.28712089,Nedd4l/Cacna1c/Src/Fgf12/Cacna1h/Dcn,6
GO:0072332,BP,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,6/524,50/8687,0.078626977,0.337840024,0.28712089,Ubb/Hnrnpk/Ddx5/Zfp385b/Nupr1/Ppp1r13b,6
GO:0002548,BP,GO:0002548,monocyte chemotaxis,3/524,17/8687,0.078985427,0.337840024,0.28712089,Pla2g7/Lyn/Nbl1,3
GO:0002711,BP,GO:0002711,positive regulation of T cell mediated immunity,3/524,17/8687,0.078985427,0.337840024,0.28712089,Cd81/Stx7/H2-D1,3
GO:0004715,MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,3/524,17/8687,0.078985427,0.337840024,0.28712089,Src/Dyrk1a/Lyn,3
GO:0004896,MF,GO:0004896,cytokine receptor activity,3/524,17/8687,0.078985427,0.337840024,0.28712089,Lifr/Ghr/Cxcr5,3
GO:0033028,BP,GO:0033028,myeloid cell apoptotic process,3/524,17/8687,0.078985427,0.337840024,0.28712089,Pten/Bcl2/St6gal1,3
GO:0034110,BP,GO:0034110,regulation of homotypic cell-cell adhesion,3/524,17/8687,0.078985427,0.337840024,0.28712089,Pdpn/Cd9/Lyn,3
GO:0045920,BP,GO:0045920,negative regulation of exocytosis,3/524,17/8687,0.078985427,0.337840024,0.28712089,Abr/Rap1a/Gnai2,3
GO:0046466,BP,GO:0046466,membrane lipid catabolic process,3/524,17/8687,0.078985427,0.337840024,0.28712089,Smpd1/Psap/Cyp1b1,3
GO:0048172,BP,GO:0048172,regulation of short-term neuronal synaptic plasticity,3/524,17/8687,0.078985427,0.337840024,0.28712089,Slc4a10/Syngr1/Rab3a,3
GO:0050750,MF,GO:0050750,low-density lipoprotein particle receptor binding,3/524,17/8687,0.078985427,0.337840024,0.28712089,Slc9a3r2/Cltc/Ap2m1,3
GO:0050829,BP,GO:0050829,defense response to Gram-negative bacterium,3/524,17/8687,0.078985427,0.337840024,0.28712089,Chga/Vip/Aqp1,3
GO:0055075,BP,GO:0055075,potassium ion homeostasis,3/524,17/8687,0.078985427,0.337840024,0.28712089,Atp1a3/Slc12a5/Slc12a2,3
GO:0071827,BP,GO:0071827,plasma lipoprotein particle organization,3/524,17/8687,0.078985427,0.337840024,0.28712089,Arf1/Pla2g7/Abca5,3
GO:1903205,BP,GO:1903205,regulation of hydrogen peroxide-induced cell death,3/524,17/8687,0.078985427,0.337840024,0.28712089,Gpr37l1/Psap/Met,3
GO:0015849,BP,GO:0015849,organic acid transport,13/524,140/8687,0.079423645,0.339418469,0.288462367,Itgb1/Ntrk2/Nfe2l1/Myo6/Nr3c1/Rgs2/Slc1a1/Slc12a2/Slc25a1/Plin2/Slc6a9/Slc6a13/Slco1a4,13
GO:0062012,BP,GO:0062012,regulation of small molecule metabolic process,16/524,181/8687,0.079554295,0.339680915,0.288685413,Atcay/Ppp1cb/Adipor1/Nfe2l1/Fam3c/Src/Igf2/Nr3c1/Sod1/Adcyap1r1/Scp2/Fgf1/Nupr1/Entpd1/Acadl/Zmpste24,16
GO:0048593,BP,GO:0048593,camera-type eye morphogenesis,8/524,75/8687,0.081237793,0.346567488,0.29453812,Ski/Ntrk2/Slc1a1/Bcar3/Fgfr3/Meis1/Calb1/Aqp1,8
GO:0050776,BP,GO:0050776,regulation of immune response,24/524,295/8687,0.082062765,0.349563639,0.297084467,Prkcb/Abr/Khdrbs1/Cd81/Sec14l1/Matr3/C4b/Stx7/Lrp8/Igf2/Dab2ip/Htra1/Rap1a/Lamp1/Bcl2/Stat1/Pld2/Cyba/H2-D1/Lyn/Unc93b1/Adcyap1/Zmpste24/Ctsh,24
GO:0002443,BP,GO:0002443,leukocyte mediated immunity,11/524,114/8687,0.082082616,0.349563639,0.297084467,Chga/Abr/Cd81/C4b/Stx7/Igf2/Lamp1/Pld2/H2-D1/Lyn/Ctsh,11
GO:0005777,CC,GO:0005777,peroxisome,9/524,88/8687,0.082529152,0.350249151,0.297667064,Akap11/Arf1/Myo5a/Sod1/Scp2/Fndc5/Tuba8/Pex11b/Gstk1,9
GO:0042579,CC,GO:0042579,microbody,9/524,88/8687,0.082529152,0.350249151,0.297667064,Akap11/Arf1/Myo5a/Sod1/Scp2/Fndc5/Tuba8/Pex11b/Gstk1,9
GO:0048771,BP,GO:0048771,tissue remodeling,9/524,88/8687,0.082529152,0.350249151,0.297667064,Abr/Snx10/Src/Ncdn/Chd7/Rassf2/Fgfr3/Mitf/Spp1,9
GO:1904064,BP,GO:1904064,positive regulation of cation transmembrane transport,9/524,88/8687,0.082529152,0.350249151,0.297667064,Nedd4l/Ryr2/Hap1/Arf1/Cacna1c/Kcnc1/Dmd/Slc6a9/Wnk4,9
GO:0007613,BP,GO:0007613,memory,10/524,101/8687,0.082691897,0.350636513,0.297996273,Atp1a3/Ntrk2/Map1a/Npas4/Pten/Pgrmc1/Igf2/Slc1a1/Crtc1/Calb1,10
GO:0016042,BP,GO:0016042,lipid catabolic process,13/524,141/8687,0.08294167,0.350913909,0.298232024,Smpd1/Mt3/Psap/Pafah1b2/Plch2/Scp2/Pla2g7/Tuba8/Cyp1b1/Abhd3/Pld2/Acadl/Spp1,13
GO:0001540,MF,GO:0001540,amyloid-beta binding,5/524,39/8687,0.083258009,0.350913909,0.298232024,Atp1a3/Cryab/Cst3/Lrp8/Dlgap3,5
GO:0001669,CC,GO:0001669,acrosomal vesicle,5/524,39/8687,0.083258009,0.350913909,0.298232024,Itgb1/Slc2a3/Bsg/Rab3a/Ctsh,5
GO:0010659,BP,GO:0010659,cardiac muscle cell apoptotic process,5/524,39/8687,0.083258009,0.350913909,0.298232024,Gnb1/Pten/Npm1/Bcl2/Nupr1,5
GO:0010662,BP,GO:0010662,regulation of striated muscle cell apoptotic process,5/524,39/8687,0.083258009,0.350913909,0.298232024,Pten/Npm1/Bcl2/Nupr1/Bag3,5
GO:0046718,BP,GO:0046718,viral entry into host cell,5/524,39/8687,0.083258009,0.350913909,0.298232024,Ctsb/Smpd1/Bsg/Tpcn1/Trim11,5
GO:2000179,BP,GO:2000179,positive regulation of neural precursor cell proliferation,5/524,39/8687,0.083258009,0.350913909,0.298232024,Nap1l1/Gpr37l1/Gnai2/Ctsz/Lyn,5
GO:0002761,BP,GO:0002761,regulation of myeloid leukocyte differentiation,7/524,63/8687,0.08372145,0.351960096,0.299121149,Gnas/Nme1/Trib1/Rassf2/Fgfr3/Mitf/Lyn,7
GO:0016705,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",7/524,63/8687,0.08372145,0.351960096,0.299121149,Scd2/Cyp4v3/Cyp2a5/Kdm6a/Fads1/Cyp1b1/Plod1,7
GO:0097696,BP,GO:0097696,receptor signaling pathway via STAT,7/524,63/8687,0.08372145,0.351960096,0.299121149,Adipor1/Tnfrsf1a/Cyp1b1/Stat1/Fgfr3/Ghr/Lyn,7
GO:0032869,BP,GO:0032869,cellular response to insulin stimulus,12/524,128/8687,0.084698173,0.352201144,0.299326009,Prkcb/Hnrnpk/Adipor1/Pten/Ywhag/Myo5a/Src/Igf2/Cpeb2/Gnai2/Rab31/Bcar3,12
GO:0006835,BP,GO:0006835,dicarboxylic acid transport,6/524,51/8687,0.084815294,0.352201144,0.299326009,Itgb1/Ntrk2/Myo6/Nr3c1/Slc1a1/Slc12a2,6
GO:0030295,MF,GO:0030295,protein kinase activator activity,6/524,51/8687,0.084815294,0.352201144,0.299326009,Cdk5r2/Mt3/Igf2/Dab2ip/Iqgap1/Incenp,6
GO:0042987,BP,GO:0042987,amyloid precursor protein catabolic process,6/524,51/8687,0.084815294,0.352201144,0.299326009,Ntrk2/Rtn1/Hap1/Rtn3/Dyrk1a/Lyn,6
GO:0043255,BP,GO:0043255,regulation of carbohydrate biosynthetic process,6/524,51/8687,0.084815294,0.352201144,0.299326009,Cltc/Ppp1cb/Fam3c/Igf2/Nr3c1/Adcyap1r1,6
GO:0050805,BP,GO:0050805,negative regulation of synaptic transmission,6/524,51/8687,0.084815294,0.352201144,0.299326009,Pten/Arf1/Myo5a/Ppp1r9a/Rap1a/Gnai2,6
GO:0070301,BP,GO:0070301,cellular response to hydrogen peroxide,6/524,51/8687,0.084815294,0.352201144,0.299326009,Gpr37l1/Src/Psap/Cyp1b1/Aqp1/Met,6
GO:0070373,BP,GO:0070373,negative regulation of ERK1 and ERK2 cascade,6/524,51/8687,0.084815294,0.352201144,0.299326009,Pten/Ndrg2/Dab2ip/Dmd/Dusp26/Lyn,6
GO:1900076,BP,GO:1900076,regulation of cellular response to insulin stimulus,6/524,51/8687,0.084815294,0.352201144,0.299326009,Prkcb/Adipor1/Myo5a/Src/Igf2/Gnai2,6
GO:0003254,BP,GO:0003254,regulation of membrane depolarization,4/524,28/8687,0.085071006,0.352201144,0.299326009,Nedd4l/Src/Fgf12/Dcn,4
GO:0010596,BP,GO:0010596,negative regulation of endothelial cell migration,4/524,28/8687,0.085071006,0.352201144,0.299326009,Jup/Vash1/Dab2ip/Dcn,4
GO:0010664,BP,GO:0010664,negative regulation of striated muscle cell apoptotic process,4/524,28/8687,0.085071006,0.352201144,0.299326009,Npm1/Bcl2/Nupr1/Bag3,4
GO:0015485,MF,GO:0015485,cholesterol binding,4/524,28/8687,0.085071006,0.352201144,0.299326009,Vdac1/Cd81/Nfe2l1/Scp2,4
GO:0032755,BP,GO:0032755,positive regulation of interleukin-6 production,4/524,28/8687,0.085071006,0.352201144,0.299326009,Bsg/Cyba/Unc93b1/Adcyap1,4
GO:0042246,BP,GO:0042246,tissue regeneration,4/524,28/8687,0.085071006,0.352201144,0.299326009,Cd81/Mir682/Cdkn1b/Cd9,4
GO:0042307,BP,GO:0042307,positive regulation of protein import into nucleus,4/524,28/8687,0.085071006,0.352201144,0.299326009,Jup/Tnfrsf1a/Zic1/Bag3,4
GO:0043647,BP,GO:0043647,inositol phosphate metabolic process,4/524,28/8687,0.085071006,0.352201144,0.299326009,Inpp5j/Pten/Adcyap1r1/Scp2,4
GO:0050688,BP,GO:0050688,regulation of defense response to virus,4/524,28/8687,0.085071006,0.352201144,0.299326009,Sec14l1/Htra1/Stat1/Zmpste24,4
GO:0009914,BP,GO:0009914,hormone transport,16/524,183/8687,0.085768083,0.354787701,0.301524252,Ildr2/Gnas/Chga/Cplx1/Sybu/Cacna1c/Myo5a/Pclo/Vsnl1/Chd7/Scg5/Ucp2/Aqp1/Lyn/Spp1/Adcyap1,16
GO:0055076,BP,GO:0055076,transition metal ion homeostasis,8/524,76/8687,0.08627396,0.356579653,0.303047183,Ftl1/Mt1/Atox1/Mt3/Slc1a1/Sod1/Slc30a10/Slc6a9,8
GO:0034702,CC,GO:0034702,ion channel complex,13/524,142/8687,0.086557028,0.357317774,0.303674492,Ryr2/Cacna1c/Gabrg2/Cacna1h/Unc80/Dlg4/Gabra3/Kcna4/Micu3/Kcnc1/Kcnb2/Ryr1/Cacna2d2,13
GO:0051960,BP,GO:0051960,regulation of nervous system development,28/524,355/8687,0.086598213,0.357317774,0.303674492,Nap1l1/Zcchc24/Ski/Ntrk2/Dlx1/Dixdc1/Pten/Hap1/Gpr37l1/Ppp1cc/Mt3/Tiam1/Lrp8/Chd7/Lgi4/Eef2k/Tiam2/Slitrk5/Sema7a/Jam2/Fgfr3/Sema3d/Fn1/Lyn/Met/Adcyap1/Trim11/Egr2,28
GO:0043086,BP,GO:0043086,negative regulation of catalytic activity,26/524,326/8687,0.086990182,0.358633472,0.304792667,Pkig/Cryab/Pcsk1n/Smpd1/Cst3/Adarb1/Pten/Ppp1r9b/Trib1/Mt3/Npm1/Src/Pebp1/Cdkn1b/Serpinh1/Rgs2/Tmbim6/Dab2ip/Gnai2/Itih5/Camk2n2/Wwtr1/Aqp1/Dusp26/Lyn/Adcyap1,26
GO:0001837,BP,GO:0001837,epithelial to mesenchymal transition,9/524,89/8687,0.087189093,0.359151713,0.305233105,Ddx5/Pdpn/Adipor1/Pten/Tiam1/Sdcbp/Dab2ip/Wwtr1/Col1a1,9
GO:0018108,BP,GO:0018108,peptidyl-tyrosine phosphorylation,14/524,156/8687,0.087816405,0.361129325,0.306913824,Itgb1/Cd81/Src/Lrp8/Igf2/Dlg4/Dyrk1a/Vegfb/Iqgap1/Tnfrsf1a/Efemp1/Fgfr3/Ghr/Lyn,14
GO:0045926,BP,GO:0045926,negative regulation of growth,14/524,156/8687,0.087816405,0.361129325,0.306913824,Cryab/Gnas/Adipor1/Pten/Ppp1r9b/Mt3/Cdkn1b/Rgs2/Dab2ip/Bcl2/Sema7a/Fgfr3/Sema3d/Meis1,14
GO:0005096,MF,GO:0005096,GTPase activator activity,22/524,269/8687,0.089061756,0.36508328,0.31027418,Psd/Tbc1d9b/Abr/Evi5/Cyth3/Tiam1/Rasa2/Cyth2/Arhgef9/Arhgef3/Rgs2/Tbc1d1/Sipa1l2/Dab2ip/Rap1a/Iqgap1/Tiam2/Bcar3/Smap2/Arhgap44/Rin2/Chml,22
GO:0036473,BP,GO:0036473,cell death in response to oxidative stress,7/524,64/8687,0.089392946,0.36508328,0.31027418,Gpr37l1/Psap/Slc1a1/Sod1/Bcl2/Cyp1b1/Met,7
GO:0090066,BP,GO:0090066,regulation of anatomical structure size,26/524,327/8687,0.089397087,0.36508328,0.31027418,Slc12a5/Chga/Ap2m1/Pten/Tpm1/Ednrb/Arf1/Mt3/Cacna1c/Npm1/Ppp1r9a/Pclo/Rgs2/Sod1/Slc12a2/Pfn2/Tmsb10/Kank3/Sema7a/Pex11b/Sema3d/Fn1/Anxa7/Aqp1/Htr7/Adcyap1,26
GO:0005261,MF,GO:0005261,cation channel activity,13/524,143/8687,0.090269952,0.36508328,0.31027418,Ryr2/Atp5d/Cacna1c/Cacna1h/Unc80/Kcna4/Kcnc1/Kcnb2/Ryr1/Tpcn1/Cacna2d2/Aqp1/Kcnj12,13
GO:0007189,BP,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,5/524,40/8687,0.090684602,0.36508328,0.31027418,Gnas/Chga/Gnai2/Vip/Adcyap1,5
GO:0071867,BP,GO:0071867,response to monoamine,5/524,40/8687,0.090684602,0.36508328,0.31027418,Gnas/Ryr2/Nsg1/Slc1a1/Klf16,5
GO:0071868,BP,GO:0071868,cellular response to monoamine stimulus,5/524,40/8687,0.090684602,0.36508328,0.31027418,Gnas/Ryr2/Nsg1/Slc1a1/Klf16,5
GO:0071869,BP,GO:0071869,response to catecholamine,5/524,40/8687,0.090684602,0.36508328,0.31027418,Gnas/Ryr2/Nsg1/Slc1a1/Klf16,5
GO:0071870,BP,GO:0071870,cellular response to catecholamine stimulus,5/524,40/8687,0.090684602,0.36508328,0.31027418,Gnas/Ryr2/Nsg1/Slc1a1/Klf16,5
GO:0099094,MF,GO:0099094,ligand-gated cation channel activity,5/524,40/8687,0.090684602,0.36508328,0.31027418,Ryr2/Ryr1/Tpcn1/Aqp1/Kcnj12,5
GO:0004869,MF,GO:0004869,cysteine-type endopeptidase inhibitor activity,3/524,18/8687,0.090712702,0.36508328,0.31027418,Cst3/Mt3/Ube2z,3
GO:0010043,BP,GO:0010043,response to zinc ion,3/524,18/8687,0.090712702,0.36508328,0.31027418,Mt1/Mt3/Slc30a10,3
GO:0017046,MF,GO:0017046,peptide hormone binding,3/524,18/8687,0.090712702,0.36508328,0.31027418,Ednrb/Adcyap1r1/Ghr,3
GO:0022617,BP,GO:0022617,extracellular matrix disassembly,3/524,18/8687,0.090712702,0.36508328,0.31027418,Pdpn/Sh3pxd2b/Lamc1,3
GO:0042531,BP,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,3/524,18/8687,0.090712702,0.36508328,0.31027418,Tnfrsf1a/Fgfr3/Lyn,3
GO:0043552,BP,GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,3/524,18/8687,0.090712702,0.36508328,0.31027418,Src/Fgfr3/Lyn,3
GO:0045940,BP,GO:0045940,positive regulation of steroid metabolic process,3/524,18/8687,0.090712702,0.36508328,0.31027418,Igf2/Scp2/Fgf1,3
GO:0048268,BP,GO:0048268,clathrin coat assembly,3/524,18/8687,0.090712702,0.36508328,0.31027418,Cltc/Nsg1/Clta,3
GO:0051861,MF,GO:0051861,glycolipid binding,3/524,18/8687,0.090712702,0.36508328,0.31027418,Psap/Lamc1/Lyn,3
GO:0070325,MF,GO:0070325,lipoprotein particle receptor binding,3/524,18/8687,0.090712702,0.36508328,0.31027418,Slc9a3r2/Cltc/Ap2m1,3
GO:0071260,BP,GO:0071260,cellular response to mechanical stimulus,3/524,18/8687,0.090712702,0.36508328,0.31027418,Col1a1/Bag3/Aqp1,3
GO:0071276,BP,GO:0071276,cellular response to cadmium ion,3/524,18/8687,0.090712702,0.36508328,0.31027418,Mt1/Mt3/Cyp2a5,3
GO:0095500,BP,GO:0095500,acetylcholine receptor signaling pathway,3/524,18/8687,0.090712702,0.36508328,0.31027418,Sorbs2/Gnai2/Ly6g6e,3
GO:0150076,BP,GO:0150076,neuroinflammatory response,3/524,18/8687,0.090712702,0.36508328,0.31027418,Itgb1/Myo5a/Nupr1,3
GO:1902883,BP,GO:1902883,negative regulation of response to oxidative stress,3/524,18/8687,0.090712702,0.36508328,0.31027418,Gpr37l1/Psap/Met,3
GO:1904752,BP,GO:1904752,regulation of vascular associated smooth muscle cell migration,3/524,18/8687,0.090712702,0.36508328,0.31027418,Tpm1/Myo5a/Iqgap1,3
GO:0005262,MF,GO:0005262,calcium channel activity,6/524,52/8687,0.091264725,0.365804525,0.310887147,Ryr2/Cacna1c/Cacna1h/Ryr1/Tpcn1/Cacna2d2,6
GO:0014066,BP,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,6/524,52/8687,0.091264725,0.365804525,0.310887147,Slc9a3r2/Ntrk2/Dab2ip/Dcn/Pld2/Fn1,6
GO:0032147,BP,GO:0032147,activation of protein kinase activity,6/524,52/8687,0.091264725,0.365804525,0.310887147,Cdk5r2/Mt3/Src/Slc1a1/Fgf1/Ghr,6
GO:0042476,BP,GO:0042476,odontogenesis,6/524,52/8687,0.091264725,0.365804525,0.310887147,Dlx1/Myo5a/Snx10/Src/Nfic/Col1a1,6
GO:0060999,BP,GO:0060999,positive regulation of dendritic spine development,6/524,52/8687,0.091264725,0.365804525,0.310887147,Hnrnpk/Arf1/Ppp1r9a/Lrp8/Nr3c1/Eef2k,6
GO:0009306,BP,GO:0009306,protein secretion,18/524,213/8687,0.091946835,0.367937333,0.312699761,Ildr2/Chga/Cplx1/Sybu/Bsg/Ednrb/Arf1/Cacna1c/Myo5a/Psap/Pclo/Vsnl1/Rab3a/Slc12a2/Cbln4/Exph5/Ucp2/Adcyap1,18
GO:0035592,BP,GO:0035592,establishment of protein localization to extracellular region,18/524,213/8687,0.091946835,0.367937333,0.312699761,Ildr2/Chga/Cplx1/Sybu/Bsg/Ednrb/Arf1/Cacna1c/Myo5a/Psap/Pclo/Vsnl1/Rab3a/Slc12a2/Cbln4/Exph5/Ucp2/Adcyap1,18
