,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050680,BP,GO:0050680,negative regulation of epithelial cell proliferation,14/560,49/4865,0.000886567,0.011162321,0.008988897,STAT1/SFRP2/SPARC/GJA1/SULF1/GATA3/B2M/NR2F2/MARVELD3/SERPINF1/HPN/TGFB1/APOE/GPC3,14
GO:0001101,BP,GO:0001101,response to acid chemical,16/560,60/4865,0.000894793,0.011232569,0.009045467,COL16A1/CAPN2/COL5A2/CREB1/COL1A2/CD9/TMBIM6/KRT8/MMP2/CYBA/COL1A1/BCL2L1/GSS/COL6A1/XBP1/CYBB,16
GO:0012506,CC,GO:0012506,vesicle membrane,78/560,486/4865,0.000947117,0.01185433,0.009546164,GBP1/COPA/CD55/SLC5A6/ANTXR1/NCK2/ITGAV/RAP2B/PARM1/SEC31A/CPE/CD74/SPARC/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/GJA1/ARFGEF3/GPNMB/BRI3/FABP5/LAPTM4B/VPS28/B4GALT1/CTSD/COPB1/CD59/CD44/SNX19/CD9/MGST1/CD63/LRP1/RAP1B/SEC23A/LGALS3/SERPINA5/B2M/ANXA2/TMED3/MFGE8/LITAF/ITGAX/CYBA/MYO1C/CD68/UBB/STARD3/ERBB2/ORMDL3/SYNGR2/RAB31/VAPA/LMAN1/VPS4B/BSG/SPPL2B/SGTA/UBXN6/SLC44A2/ADGRE5/BST2/UBA52/COPE/TYROBP/PLD3/APOE/BCL2L1/PMEPA1/IFNGR2/ITGB2/SREBF2/CYBB/LAMP2,78
GO:0045807,BP,GO:0045807,positive regulation of endocytosis,13/560,44/4865,0.000952436,0.011885847,0.009571544,PPP3CA/CLU/VPS28/HNRNPK/CD151/CD63/LRP1/B2M/ANXA2/RAB31/C3/APOE/GPC3,13
GO:0002440,BP,GO:0002440,production of molecular mediator of immune response,17/560,66/4865,0.000957812,0.011917878,0.009597339,CD55/HSPD1/HMCES/CD74/HLA-A/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/GATA3/CD81/HPX/TMBIM6/B2M/BST2/TGFB1/XBP1,17
GO:0004857,MF,GO:0004857,enzyme inhibitor activity,10/560,29/4865,0.000982272,0.012186489,0.009813648,RPL11/TXNIP/RPS7/ANXA5/TMBIM6/ANXA2/OAZ2/RPL23/RPS15/APOC1,10
GO:0032946,BP,GO:0032946,positive regulation of mononuclear cell proliferation,12/560,39/4865,0.000999518,0.012294247,0.009900424,CD55/NCK2/IGFBP2/CD74/HLA-A/HLA-DPA1/HLA-DPB1/CD24/CD81/RPS3/CCL5/MIF,12
GO:0046683,BP,GO:0046683,response to organophosphorus,12/560,39/4865,0.000999518,0.012294247,0.009900424,JUN/STAT1/HSPD1/IGFBP5/SPARC/AQP1/LDHA/RAP1B/ZFP36L1/FOS/COL1A1/BSG,12
GO:2001243,BP,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,15/560,55/4865,0.00099965,0.012294247,0.009900424,MCL1/MUC1/SFRP2/CD74/SOD2/CLU/GRINA/CXCL12/CD44/TMBIM6/TPT1/NDUFA13/BCL2L1/MIF/XBP1,15
GO:0071230,BP,GO:0071230,cellular response to amino acid stimulus,11/560,34/4865,0.001015038,0.012447415,0.010023769,COL16A1/CAPN2/COL5A2/COL1A2/MMP2/CYBA/COL1A1/BCL2L1/COL6A1/XBP1/CYBB,11
GO:0060429,BP,GO:0060429,epithelium development,61/560,362/4865,0.001043174,0.012701554,0.010228425,PDPN/ID3/CNN3/GSTM3/RHOC/TXNIP/TAGLN2/RPS7/EPCAM/RTN4/STAT1/CREB1/IGFBP5/LAMB2/FSTL1/HEG1/CXCL10/SFRP2/PALLD/BASP1/SPDEF/CD24/GJA1/ACTB/AGR2/SEMA3C/CTSB/SULF1/RDH10/ESRP1/CTHRC1/B4GALT1/TNC/COL5A1/GATA3/VIM/CD151/CD44/MDK/CCND1/RAP1B/MMP14/LGALS3/ZFP36L1/NR2F2/ITGAX/MAF/ATP2C2/KRT14/KRT17/SLC9A3R1/ACTG1/C3/SPINT2/ZFP36/TGFB1/VASP/TGM2/ATF4/GPC3/FLNA,61
GO:0006801,BP,GO:0006801,superoxide metabolic process,8/560,20/4865,0.001044743,0.012701554,0.010228425,GNAI2/SOD2/CYBA/PRDX2/TYROBP/TGFB1/ITGB2/CYBB,8
GO:0071634,BP,GO:0071634,regulation of transforming growth factor beta production,8/560,20/4865,0.001044743,0.012701554,0.010228425,ITGAV/CREB1/FN1/CD24/LAPTM4B/TSKU/LUM/TYROBP,8
GO:0007417,BP,GO:0007417,central nervous system development,53/560,305/4865,0.001094326,0.013266363,0.010683259,SDF4/C1QA/ID3/ARPC5/RTN4/COL3A1/CREB1/LAMB2/SEMA3F/COX17/APOD/PPP3CA/SFRP2/BASP1/VCAN/UQCRQ/PITX1/ATXN1/MARCKS/IFNGR1/ACTB/AQP1/CLU/PFKFB3/VIM/CXCL12/MDK/TSKU/CD9/C12orf57/SLC38A2/LRP1/NDRG2/HSP90AA1/UBE3A/B2M/NR2F2/GLIS2/MAPK3/UBB/GIT1/ERBB2/GRN/TIMP2/TWSG1/IER3IP1/C3/COX6B1/TYROBP/TGFB1/MBOAT7/MAFB/FLNA,53
GO:0050866,BP,GO:0050866,negative regulation of cell activation,14/560,50/4865,0.001104169,0.013347544,0.010748633,IRF1/CD74/HLA-DRB1/GPNMB/MDK/CD9/LGALS3/ERBB2/GRN/TWSG1/PRDX2/TYROBP/APOE/PRNP,14
GO:0001914,BP,GO:0001914,regulation of T cell mediated cytotoxicity,6/560,12/4865,0.001136342,0.013581693,0.010937191,HLA-A/HLA-B/HLA-DRA/HLA-DRB1/AZGP1/B2M,6
GO:0010574,BP,GO:0010574,regulation of vascular endothelial growth factor production,6/560,12/4865,0.001136342,0.013581693,0.010937191,SULF1/NDRG2/C3/TGFB1/SULF2/ATF4,6
GO:0071682,CC,GO:0071682,endocytic vesicle lumen,6/560,12/4865,0.001136342,0.013581693,0.010937191,SPARC/CTSL/HPX/SAA1/HSP90AA1/APOE,6
GO:0097205,BP,GO:0097205,renal filtration,6/560,12/4865,0.001136342,0.013581693,0.010937191,JCHAIN/GJA1/SULF1/GAS6/CYBA/SULF2,6
GO:0030324,BP,GO:0030324,lung development,18/560,73/4865,0.001190745,0.014132223,0.011380527,PDPN/CREB1/IGFBP5/HEG1/LOX/SPARC/ADAMTS2/SPDEF/AGR2/EIF4EBP1/RDH10/YWHAZ/TNC/PTGES3/MMP14/MAPK3/CRISPLD2/GPC3,18
GO:0016324,CC,GO:0016324,apical plasma membrane,22/560,97/4865,0.001192268,0.014132223,0.011380527,PDPN/CTSK/MUC1/SLC5A6/EPCAM/FN1/IGFBP2/ATP6V1A/GJA1/AQP1/CTSB/MAL2/CTSL/CD44/ANO1/CD9/CYBA/ERBB2/SLC9A3R1/BST2/HPN/GNAS,22
GO:0050808,BP,GO:0050808,synapse organization,26/560,122/4865,0.001192396,0.014132223,0.011380527,SDF4/C1QA/C1QB/WASF2/NFIA/LAMB2/SEMA3F/EIF4G1/SPARCL1/MAP1B/CAST/SPARC/THBS2/ACTB/SDCBP/YWHAZ/TNC/CFL1/LGMN/UBE3A/ERBB2/ACTG1/C3/APOE/PRNP/FLNA,26
GO:0060541,BP,GO:0060541,respiratory system development,19/560,79/4865,0.001212681,0.014332606,0.011541893,PDPN/CREB1/IGFBP5/HEG1/BASP1/LOX/SPARC/ADAMTS2/SPDEF/AGR2/EIF4EBP1/RDH10/YWHAZ/TNC/PTGES3/MMP14/MAPK3/CRISPLD2/GPC3,19
GO:1901654,BP,GO:1901654,response to ketone,20/560,85/4865,0.001218459,0.014360891,0.01156467,TXNIP/ADAM15/IGFBP7/SPP1/AQP1/TNC/CCND1/GJB2/POSTN/GAS6/FOS/UBE3A/ABHD2/CYBA/SERPINF1/ACACA/RPL27/TGFB1/BCL2L1/CYBB,20
GO:1903035,BP,GO:1903035,negative regulation of response to wounding,9/560,25/4865,0.00123924,0.014525129,0.01169693,CERS2/FAP/SPP1/GJA1/MDK/CD9/ANXA2/GIT1/APOE,9
GO:1905954,BP,GO:1905954,positive regulation of lipid localization,9/560,25/4865,0.00123924,0.014525129,0.01169693,DBI/SPP1/ACSL1/LRP1/NFKBIA/ANXA2/C3/APOE/SREBF2,9
GO:1905952,BP,GO:1905952,regulation of lipid localization,12/560,40/4865,0.00128171,0.01495691,0.012044638,DBI/ITGAV/SPP1/ACSL1/LRP1/OSBPL8/NFKBIA/ANXA2/C3/APOE/APOC1/SREBF2,12
GO:0048589,BP,GO:0048589,developmental growth,38/560,202/4865,0.001285389,0.01495691,0.012044638,ADAM15/CRABP2/RTN4/CREB1/FN1/LAMB2/SEMA3F/HEG1/APOD/SPP1/PPP3CA/SFRP2/BASP1/MAP1B/GJA1/AGR2/PTPN12/SEMA3C/RDH10/LY6E/TNC/GATA3/CXCL12/CD81/EIF4G2/MDK/TSKU/MMP13/CD9/LRP1/POSTN/ZFP36L1/LGMN/HSP90AA1/UBE3A/IER3IP1/APOE/GNAS,38
GO:0044403,BP,GO:0044403,biological process involved in symbiotic interaction,27/560,129/4865,0.001286654,0.01495691,0.012044638,JUN/CD55/ITGAV/HSPD1/FN1/RPSA/LRRC15/CD74/HLA-DRB1/CTSB/LY6E/CTSL/CD81/CFL1/GAPDH/GAS6/IFI27/CCL5/VAPA/VPS4B/BSG/HPN/APOE/BCL2L1/ROMO1/VAPB/LGALS1,27
GO:0019915,BP,GO:0019915,lipid storage,10/560,30/4865,0.00132435,0.015246763,0.012278054,ITGAV/ENPP1/SQLE/OSBPL8/NFKBIA/SMIM22/ALKBH7/C3/APOE/SREBF2,10
GO:0042788,CC,GO:0042788,polysomal ribosome,10/560,30/4865,0.00132435,0.015246763,0.012278054,RPL11/RPL32/RPL30/RPL8/RPL41/NUFIP2/RPL19/EEF2/RPL36/RPL18A,10
GO:0048661,BP,GO:0048661,positive regulation of smooth muscle cell proliferation,10/560,30/4865,0.00132435,0.015246763,0.012278054,JUN/STAT1/IGFBP5/GNAI2/GJA1/MMP2/CYBA/CCL5/TGFB1/TGM2,10
GO:0005200,MF,GO:0005200,structural constituent of cytoskeleton,11/560,35/4865,0.001329555,0.015246763,0.012278054,ARPC5/ARPC2/ARPC4/HLA-DRB1/ACTB/VIM/TUBA1B/KRT19/KRT14/ACTG1/EPB41L3,11
GO:0061387,BP,GO:0061387,regulation of extent of cell growth,11/560,35/4865,0.001329555,0.015246763,0.012278054,CRABP2/RTN4/FN1/SEMA3F/SPP1/MAP1B/SEMA3C/CXCL12/EIF4G2/LRP1/APOE,11
GO:1901699,BP,GO:1901699,cellular response to nitrogen compound,45/560,251/4865,0.001352385,0.015466765,0.012455219,COL16A1/SHC1/CAPN2/COL5A2/STAT1/CREB1/IGFBP5/GNAI2/MAP1B/GJA1/ENPP1/ACTB/AQP1/COL1A2/LY6E/VIM/ANO1/LRP1/RAP1B/OSBPL8/GJB2/ZFP36L1/LGMN/FBN1/MYO5A/MAPK3/MMP2/CYBA/MYO1C/RPL23/PPP1R1B/COL1A1/SLC9A3R1/RAB31/GNA11/PRNP/BCL2L1/TGM2/GNAS/COL6A1/XBP1/ATF4/SYAP1/CYBB/FLNA,45
GO:0005844,CC,GO:0005844,polysome,14/560,51/4865,0.001364881,0.015525977,0.012502902,RPL11/RPL32/EIF4G1/RPL30/RPL8/VIM/RPS3/RPL41/NUFIP2/RPL19/EEF2/RPL36/RPL18A/RPS4X,14
GO:0019882,BP,GO:0019882,antigen processing and presentation,14/560,51/4865,0.001364881,0.015525977,0.012502902,CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/AZGP1/CTSL/CTSD/LGMN/B2M/CD68,14
GO:0033218,MF,GO:0033218,amide binding,28/560,136/4865,0.001374131,0.015567224,0.012536118,C1QA/DHCR24/GSTM3/PEX19/PFDN2/DBI/RAMP1/PPP3CA/CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CLU/LAPTM4B/FKBP4/MGST1/PFDN5/LRP1/NFKBIA/APOE/PRNP/CST3/GSS/ITGB2,28
GO:0055074,BP,GO:0055074,calcium ion homeostasis,22/560,98/4865,0.001375845,0.015567224,0.012536118,S100A14/CD55/ITGAV/CXCL10/STC2/CD24/GJA1/TMEM64/GRINA/CXCL12/SAA1/TMBIM6/LRP1/TPT1/ATP2C2/CYBA/CCL5/APOE/PRNP/TGM2/VAPB/BCAP31,22
GO:0007600,BP,GO:0007600,sensory perception,20/560,86/4865,0.001421376,0.016027799,0.012907014,LAMB2/AZGP1/RDH10/FABP5/NDUFB9/CXCL12/OAT/ANO1/LUM/GJB2/MAPK3/IRX5/COL1A1/SLC9A3R1/TIMM13/HPN/CST4/CST1/GNAS/TIMP3,20
GO:0034612,BP,GO:0034612,response to tumor necrosis factor,19/560,80/4865,0.001424106,0.016027799,0.012907014,GBP1/STAT1/GATA3/RPS3/KRT8/POSTN/GAS6/NFKBIA/ZFP36L1/MAPK3/CYBA/CCL5/COL1A1/SPPL2B/PLVAP/ACTN4/ZFP36/GSS/TMSB4X,19
GO:0006633,BP,GO:0006633,fatty acid biosynthetic process,13/560,46/4865,0.001502816,0.016824399,0.013548507,LPGAT1/CD74/FABP5/SCD/FADS2/PTGES3/ABHD2/ACACA/GPX4/TECR/APOC1/MIF/XBP1,13
GO:0008630,BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,13/560,46/4865,0.001502816,0.016824399,0.013548507,MCL1/MUC1/SFRP2/CD74/HIPK2/CLU/HNRNPK/CXCL12/CD44/RPS3/TPT1/BCL2L1/MIF,13
GO:0004867,MF,GO:0004867,serine-type endopeptidase inhibitor activity,8/560,21/4865,0.001519983,0.016927265,0.013631344,COL6A3/A2M/SERPINA5/SERPINA3/ANXA2/SERPINF1/SPINT2/WFDC2,8
GO:0071604,BP,GO:0071604,transforming growth factor beta production,8/560,21/4865,0.001519983,0.016927265,0.013631344,ITGAV/CREB1/FN1/CD24/LAPTM4B/TSKU/LUM/TYROBP,8
GO:0031960,BP,GO:0031960,response to corticosteroid,16/560,63/4865,0.001576986,0.017516103,0.014105529,HSPD1/IGFBP2/IGFBP7/SPARC/AQP1/MDK/CCND1/GJB2/ZFP36L1/FOS/CYBA/SERPINF1/RPL27/COL1A1/ZFP36/CYBB,16
GO:1901216,BP,GO:1901216,positive regulation of neuron death,12/560,41/4865,0.001626734,0.018021497,0.014512517,C1QA/JUN/MCL1/CAPN2/CLU/FOS/GRN/TYROBP/UBE2M/PRNP/ITGB2/ATF4,12
GO:0007178,BP,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,27/560,131/4865,0.001636201,0.01807917,0.01455896,JUN/COL3A1/CREB1/FSTL1/SFRP2/LOX/COL1A2/PEG10/HIPK2/ZYX/SDCBP/SULF1/ASPN/VIM/BAMBI/HTRA1/DKK3/LRP1/LTBP2/FOS/FBN1/CILP/MAPK3/TWSG1/TGFB1/PMEPA1/GPC3,27
GO:0030323,BP,GO:0030323,respiratory tube development,18/560,75/4865,0.001660907,0.018304487,0.014740406,PDPN/CREB1/IGFBP5/HEG1/LOX/SPARC/ADAMTS2/SPDEF/AGR2/EIF4EBP1/RDH10/YWHAZ/TNC/PTGES3/MMP14/MAPK3/CRISPLD2/GPC3,18
GO:0048858,BP,GO:0048858,cell projection morphogenesis,37/560,198/4865,0.001681031,0.018443746,0.01485255,PDPN/WASF2/CRABP2/ENAH/RTN4/CREB1/FN1/LAMB2/SEMA3F/SPP1/PPP3CA/PALLD/MAP1B/GJA1/LAMA2/ACTB/SEMA3C/GATA3/CXCL12/EIF4G2/CD44/MDK/CFL1/TSKU/C12orf57/LRP1/POSTN/HSP90AA1/UBE3A/METRN/UBB/TAOK1/ERBB2/EPB41L3/BSG/APOE/VASP,37
GO:0071559,BP,GO:0071559,response to transforming growth factor beta,24/560,112/4865,0.001682237,0.018443746,0.01485255,JUN/COL3A1/CREB1/LOX/COL1A2/PEG10/HIPK2/ZYX/SDCBP/ASPN/BAMBI/HTRA1/DKK3/POSTN/ZFP36L1/LTBP2/FOS/FBN1/CILP/COL1A1/TWSG1/TGFB1/PMEPA1/MXRA5,24
GO:0032990,BP,GO:0032990,cell part morphogenesis,38/560,205/4865,0.00170304,0.018623704,0.014997468,PDPN/WASF2/CRABP2/ENAH/RTN4/CREB1/FN1/LAMB2/SEMA3F/SPP1/PPP3CA/PALLD/MAP1B/GJA1/LAMA2/ACTB/SEMA3C/GATA3/CXCL12/EIF4G2/CD44/MDK/CFL1/TSKU/C12orf57/LRP1/POSTN/HSP90AA1/UBE3A/METRN/UBB/TAOK1/ERBB2/EPB41L3/BSG/APOE/VASP/BCL2L1,38
GO:0007492,BP,GO:0007492,endoderm development,11/560,36/4865,0.00171983,0.018758968,0.015106394,ITGAV/COL5A2/FN1/COL8A1/COL12A1/COL5A1/MMP14/ZFP36L1/MMP2/ITGB2/COL6A1,11
GO:0050900,BP,GO:0050900,leukocyte migration,23/560,106/4865,0.001752548,0.019066823,0.015354306,S100A14/PODXL2/APOD/CXCL10/CD74/B4GALT1/GATA3/CXCL12/CD81/SAA1/MDK/CD9/GAS6/MMP14/LGALS3/LGMN/MAPK3/CCL5/BSG/PLVAP/RPS19/ITGB2/MIF,23
GO:0001968,MF,GO:0001968,fibronectin binding,7/560,17/4865,0.001778623,0.019154053,0.015424552,CTSK/ITGAV/IGFBP5/CCDC80/LRRC15/SFRP2/CTSL,7
GO:0002548,BP,GO:0002548,monocyte chemotaxis,7/560,17/4865,0.001778623,0.019154053,0.015424552,S100A14/CXCL10/CXCL12/LGALS3/LGMN/CCL5/RPS19,7
GO:0050918,BP,GO:0050918,positive chemotaxis,7/560,17/4865,0.001778623,0.019154053,0.015424552,CXCL10/GPNMB/CXCL12/LRP1/LGALS3/CCL5/MIF,7
GO:1905521,BP,GO:1905521,regulation of macrophage migration,7/560,17/4865,0.001778623,0.019154053,0.015424552,CD81/MDK/CD9/MMP14/MAPK3/CCL5/MIF,7
GO:0051248,BP,GO:0051248,negative regulation of protein metabolic process,69/560,429/4865,0.001791401,0.019242823,0.015496037,RPL11/IFI6/DHCR24/ENSA/PFDN2/RPS7/RTN4/NCK2/DBI/ITGAV/IGFBP5/CTDSP1/COL6A3/GNAI2/HEG1/RARRES1/EIF4G1/APOD/SFRP2/CAST/ENPP1/AQP1/PRKAR2B/HIPK2/CLU/EIF4EBP1/SDCBP/LAPTM4B/VPS28/GTPBP4/CD44/RPS3/GAPDH/A2M/PFDN5/LRP1/GAS6/LGALS3/ZFP36L1/SERPINA5/SERPINA3/ANXA2/NR2F2/SERPINF1/RPL23/PPP1R1B/TIMP2/USP14/CIRBP/RPS15/SGTA/C3/BST2/SPINT2/ZFP36/TGFB1/APOE/RPL13A/PRNP/CST3/CST4/CST1/WFDC2/PMEPA1/TIMP3/ATF4/TIMP1/GPC3/FLNA,69
GO:0030595,BP,GO:0030595,leukocyte chemotaxis,15/560,58/4865,0.001800732,0.019294205,0.015537415,S100A14/CXCL10/CD74/CXCL12/SAA1/MDK/GAS6/LGALS3/LGMN/MAPK3/CCL5/BSG/RPS19/ITGB2/MIF,15
GO:0031227,CC,GO:0031227,intrinsic component of endoplasmic reticulum membrane,21/560,94/4865,0.001871538,0.019977007,0.016087268,RTN4/SPCS1/CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/RHBDD2/GPAA1/SCD/B2M/PGAP3/SPPL2B/TECR/ERGIC3/PIGT/SREBF2/BCAP31,21
GO:0008233,MF,GO:0008233,peptidase activity,33/560,172/4865,0.001884859,0.019977007,0.016087268,CTSK/ADAM15/CAPN2/FAP/SPCS1/HMCES/CPE/ADAMTS2/RHBDD2/CTSB/GGH/GPAA1/CTSL/DPP7/HTRA1/ADAM12/CTSD/PRSS23/MMP13/C1S/C1R/MMP14/LGMN/PRSS8/MMP2/CPD/USP14/SPPL2B/DPP9/HPN/CAPNS1/TGM2/MMP11,33
GO:0000902,BP,GO:0000902,cell morphogenesis,56/560,334/4865,0.001890331,0.019977007,0.016087268,PDPN/WASF2/GBP1/RHOC/S100A10/CRABP2/ENAH/RTN4/ANTXR1/ITGAV/CREB1/FN1/ARPC2/LAMB2/SEMA3F/HEG1/SPP1/PPP3CA/PALLD/MAP1B/SPARC/GJA1/LAMA2/ACTB/SEMA3C/CLU/GATA3/BAMBI/CXCL12/EIF4G2/CD44/MDK/CFL1/TSKU/C12orf57/LRP1/POSTN/HSP90AA1/UBE3A/METRN/ALDOA/UBB/TAOK1/ERBB2/SLC9A3R1/MYL12B/EPB41L3/BSG/HPN/SPINT2/ACTN4/APOE/VASP/ITGB2/ATF4/FLNA,56
GO:0060548,BP,GO:0060548,negative regulation of cell death,62/560,378/4865,0.001897286,0.019977007,0.016087268,PDPN/IFI6/DHCR24/MCL1/SHC1/MUC1/LMNA/NENF/EPCAM/ITGAV/HSPD1/CREB1/GNAI2/FSTL1/EIF4G1/ANXA5/SFRP2/CAST/CD74/IER3/RGL2/SOD2/AGR2/GPNMB/TAX1BP1/AQP1/HIPK2/CLU/YWHAZ/GRINA/HNRNPK/GATA3/CXCL12/CD44/MDK/CFL1/TMBIM6/LRP1/TPT1/GAS6/LGALS3/LGMN/SERPINF1/CCL5/PCGF2/MIEN1/ORMDL3/GRN/VPS4B/GPX4/PRDX2/NDUFA13/HPN/APOE/PRNP/BCL2L1/MIF/XBP1/ATF4/TIMP1/FLNA/RPL10,62
GO:0006636,BP,GO:0006636,unsaturated fatty acid biosynthetic process,6/560,13/4865,0.001906832,0.019977007,0.016087268,CD74/FABP5/SCD/FADS2/PTGES3/MIF,6
GO:0010573,BP,GO:0010573,vascular endothelial growth factor production,6/560,13/4865,0.001906832,0.019977007,0.016087268,SULF1/NDRG2/C3/TGFB1/SULF2/ATF4,6
GO:0031904,CC,GO:0031904,endosome lumen,6/560,13/4865,0.001906832,0.019977007,0.016087268,CTSK/CTSB/CTSL/CD63/LGMN/B2M,6
GO:0055094,BP,GO:0055094,response to lipoprotein particle,6/560,13/4865,0.001906832,0.019977007,0.016087268,CD81/CD9/CD68/APOE/ITGB2/SREBF2,6
GO:0071402,BP,GO:0071402,cellular response to lipoprotein particle stimulus,6/560,13/4865,0.001906832,0.019977007,0.016087268,CD81/CD9/CD68/APOE/ITGB2/SREBF2,6
GO:0030662,CC,GO:0030662,coated vesicle membrane,20/560,88/4865,0.001914582,0.020008797,0.016112869,COPA/SEC31A/CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/COPB1/CD59/CD9/SEC23A/B2M/TMED3/LMAN1/COPE/APOE/SREBF2,20
GO:0030658,CC,GO:0030658,transport vesicle membrane,19/560,82/4865,0.001941982,0.020245277,0.016303303,SEC31A/CPE/CD74/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/ARFGEF3/CD59/SEC23A/B2M/SYNGR2/LMAN1/SGTA/BCL2L1/SREBF2,19
GO:0048666,BP,GO:0048666,neuron development,57/560,342/4865,0.001986716,0.020660875,0.01663798,C1QA/CERS2/CRABP2/PRRX1/ENAH/RTN4/NCK2/CREB1/FN1/LAMB2/SEMA3F/APOD/SPP1/PPP3CA/SFRP2/PALLD/MAP1B/UQCRQ/DPYSL3/GJA1/LAMA2/ACTB/SEMA3C/YWHAZ/CTHRC1/TNC/GATA3/VIM/CXCL12/EIF4G2/MDK/CFL1/TSKU/FKBP4/C12orf57/LRP1/POSTN/HSP90AA1/UBE3A/B2M/METRN/SERPINF1/UBB/TAOK1/GIT1/ERBB2/GRN/SLC9A3R1/EPB41L3/VAPA/BSG/C3/APOE/VASP/XBP1/LGALS1/FLNA,57
GO:0030659,CC,GO:0030659,cytoplasmic vesicle membrane,75/560,476/4865,0.002022409,0.020980635,0.016895479,COPA/CD55/ANTXR1/ITGAV/RAP2B/PARM1/SEC31A/CPE/CD74/SPARC/HLA-A/HLA-C/HLA-B/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/GJA1/ARFGEF3/GPNMB/BRI3/FABP5/LAPTM4B/VPS28/B4GALT1/CTSD/COPB1/CD59/CD44/SNX19/CD9/MGST1/CD63/LRP1/RAP1B/SEC23A/LGALS3/SERPINA5/B2M/ANXA2/TMED3/MFGE8/LITAF/ITGAX/CYBA/MYO1C/CD68/UBB/STARD3/ERBB2/ORMDL3/SYNGR2/RAB31/VAPA/LMAN1/VPS4B/BSG/SPPL2B/SGTA/UBXN6/SLC44A2/ADGRE5/BST2/UBA52/COPE/TYROBP/PLD3/APOE/BCL2L1/PMEPA1/IFNGR2/ITGB2/SREBF2/CYBB/LAMP2,75
GO:0043200,BP,GO:0043200,response to amino acid,14/560,53/4865,0.002041799,0.021027554,0.016933263,COL16A1/CAPN2/COL5A2/CREB1/COL1A2/TMBIM6/MMP2/CYBA/COL1A1/BCL2L1/GSS/COL6A1/XBP1/CYBB,14
GO:0043202,CC,GO:0043202,lysosomal lumen,14/560,53/4865,0.002041799,0.021027554,0.016933263,CTSK/VCAN/CD74/RNASET2/CTSB/CTSL/CTSD/LUM/DCN/LGMN/HSP90AA1/PLD3/LAMP2/GPC3,14
GO:0048660,BP,GO:0048660,regulation of smooth muscle cell proliferation,14/560,53/4865,0.002041799,0.021027554,0.016933263,JUN/STAT1/IGFBP5/GNAI2/APOD/GJA1/SOD2/NDRG2/MMP2/CYBA/CCL5/TGFB1/APOE/TGM2,14
GO:0005770,CC,GO:0005770,late endosome,25/560,120/4865,0.002057543,0.021138385,0.017022513,SDF4/PARM1/CD74/HLA-DRA/HLA-DRB1/GJA1/LAPTM4B/VPS28/CTSL/CD63/TPT1/LGMN/MYO5A/ANXA2/SMIM22/LITAF/MAPK3/CD68/STARD3/GRN/VPS4B/UBXN6/BST2/PLD3/LAMP2,25
GO:0001649,BP,GO:0001649,osteoblast differentiation,21/560,95/4865,0.002150829,0.021945383,0.01767238,ID3/IGFBP5/SPP1/SFRP2/VCAN/LOX/GPNMB/TMEM64/CTHRC1/TNC/GTPBP4/BAMBI/ITGA11/COL1A1/MRC2/TWSG1/RPS15/TPM4/TP53INP2/COL6A1/ATF4,21
GO:0006874,BP,GO:0006874,cellular calcium ion homeostasis,21/560,95/4865,0.002150829,0.021945383,0.01767238,CD55/ITGAV/CXCL10/STC2/CD24/GJA1/TMEM64/GRINA/CXCL12/SAA1/TMBIM6/LRP1/TPT1/ATP2C2/CYBA/CCL5/APOE/PRNP/TGM2/VAPB/BCAP31,21
GO:0030593,BP,GO:0030593,neutrophil chemotaxis,8/560,22/4865,0.00215161,0.021945383,0.01767238,CXCL10/CD74/SAA1/MDK/LGALS3/CCL5/BSG/ITGB2,8
GO:0072507,BP,GO:0072507,divalent inorganic cation homeostasis,24/560,114/4865,0.002165891,0.022038067,0.017747018,S100A14/CD55/ITGAV/CXCL10/STC2/CD24/GJA1/TMEM64/GRINA/CXCL12/SAA1/TMBIM6/LRP1/TPT1/MT2A/MT1X/ATP2C2/CYBA/CCL5/APOE/PRNP/TGM2/VAPB/BCAP31,24
GO:0071229,BP,GO:0071229,cellular response to acid chemical,11/560,37/4865,0.002198776,0.022319151,0.017973371,COL16A1/CAPN2/COL5A2/COL1A2/MMP2/CYBA/COL1A1/BCL2L1/COL6A1/XBP1/CYBB,11
