,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:1901879,BP,GO:1901879,regulation of protein depolymerization,6/324,78/14611,0.00765426810214798,0.0868701734105589,0.074234861493194,Capza2/Map1a/Sptan1/Sptb/Sptbn1/Tmod2,6
GO:2000300,BP,GO:2000300,regulation of synaptic vesicle exocytosis,6/324,78/14611,0.00765426810214798,0.0868701734105589,0.074234861493194,Git2/Kcnh1/Prkcb/Prkcg/Syp/Wnt7a,6
GO:0043954,BP,GO:0043954,cellular component maintenance,5/324,56/14611,0.00788079971606974,0.0887720007917382,0.0758600670923421,Abhd17b/Erc2/F2r/Itpka/Mtss1,5
GO:0086003,BP,GO:0086003,cardiac muscle cell contraction,5/324,56/14611,0.00788079971606974,0.0887720007917382,0.0758600670923421,Adora1/Cacna1c/Dlg1/Ryr2/Scn1b,5
GO:0098839,CC,GO:0098839,postsynaptic density membrane,5/324,56/14611,0.00788079971606974,0.0887720007917382,0.0758600670923421,Dlg1/Grin2c/Grm1/Lrrc4/Rgs7bp,5
GO:0007009,BP,GO:0007009,plasma membrane organization,7/324,103/14611,0.00797500979674417,0.089119550888206,0.0761570658464634,Mtss1/Myh10/Pten/Sh3gl2/Sptb/Sptbn1/Tmeff2,7
GO:1903076,BP,GO:1903076,regulation of protein localization to plasma membrane,7/324,103/14611,0.00797500979674417,0.089119550888206,0.0761570658464634,Clip3/Dlg1/Ephb2/Lgals3/Myo5a/Ppp1r9b/Sptbn1,7
GO:0061098,BP,GO:0061098,positive regulation of protein tyrosine kinase activity,4/324,36/14611,0.00799377094051149,0.089119550888206,0.0761570658464634,Adora1/Erbb3/Reln/Srcin1,4
GO:0086019,BP,GO:0086019,cell-cell signaling involved in cardiac conduction,3/324,19/14611,0.00804356773460172,0.089119550888206,0.0761570658464634,Cacna1c/Ryr2/Scn1b,3
GO:0098901,BP,GO:0098901,regulation of cardiac muscle cell action potential,3/324,19/14611,0.00804356773460172,0.089119550888206,0.0761570658464634,Cacna1c/Dlg1/Ryr2,3
GO:1905874,BP,GO:1905874,regulation of postsynaptic density organization,3/324,19/14611,0.00804356773460172,0.089119550888206,0.0761570658464634,Nptx1/Ntrk3/Ptprd,3
GO:0007612,BP,GO:0007612,learning,9/324,156/14611,0.00804976240035157,0.089119550888206,0.0761570658464634,Cacna1c/Ephb2/Map1a/Mecp2/Nf1/Ntrk2/Oprl1/Reln/Slc12a5,9
GO:0021954,BP,GO:0021954,central nervous system neuron development,6/324,79/14611,0.00813318823274463,0.0898230103846149,0.07675820679314,Arhgap35/Ephb2/Gnaq/Ntrk2/Pten/Scn1b,6
GO:1990138,BP,GO:1990138,neuron projection extension,10/324,185/14611,0.00833948109293283,0.0918766734067747,0.0785131634602945,Barhl2/Cpne9/Gdi1/Golga4/Mecp2/Ntrk3/Olfm1/Sh3gl2/Syt2/Wasf1,10
GO:0019903,MF,GO:0019903,protein phosphatase binding,9/324,157/14611,0.00837822414691945,0.0920162778871442,0.0786324623963641,Ank1/Bod1l/Cacna1c/Lgals3/Ppp1r9b/Ppp3cb/Ptprt/Sirpa/Vim,9
GO:0014013,BP,GO:0014013,regulation of gliogenesis,7/324,104/14611,0.00839289495007824,0.0920162778871442,0.0786324623963641,Id4/Mecp2/Nf1/Nkx6-2/Ntrk3/Ptprz1/Vim,7
GO:0021543,BP,GO:0021543,pallium development,8/324,130/14611,0.00842152867970395,0.0921066466010236,0.0787096869337948,Id4/Kirrel3/Nf1/Ntrk2/Pten/Reln/Srgap2/Zbtb18,8
GO:0008347,BP,GO:0008347,glial cell migration,5/324,57/14611,0.00848556878732046,0.0922719119671086,0.0788509143664023,Arhgef7/Ptprz1/Reln/Srgap2/Vim,5
GO:0050433,BP,GO:0050433,regulation of catecholamine secretion,5/324,57/14611,0.00848556878732046,0.0922719119671086,0.0788509143664023,Gabbr1/Myo5a/Prkcb/Syt2/Syt6,5
GO:0051345,BP,GO:0051345,positive regulation of hydrolase activity,18/324,435/14611,0.00849792237731175,0.0922719119671086,0.0788509143664023,Antxr1/Arhgap35/Arhgef10/Arhgef7/Dennd1a/Dock9/Eif5/F2r/Gnaq/Ift57/Lpar1/Nf1/Ntrk3/Psme3/Rgs4/Srgap2/Stat1/Tbc1d16,18
GO:0048588,BP,GO:0048588,developmental cell growth,12/324,245/14611,0.00867111383273026,0.0939266695022604,0.0802649865571674,Barhl2/Cpne9/Gdi1/Golga4/Mecp2/Ntrk3/Olfm1/Rgs2/Rgs4/Sh3gl2/Syt2/Wasf1,12
GO:0030902,BP,GO:0030902,hindbrain development,9/324,158/14611,0.00871677883030361,0.0941954305657449,0.0804946561841434,Ephb2/Kndc1/Mecp2/Myh10/Sez6l/Slc4a7/Sptbn2/Wnt7a/Zbtb18,9
GO:0007616,BP,GO:0007616,long-term memory,4/324,37/14611,0.00880932660883366,0.0945171693399089,0.0807695978862184,Mecp2/Ntrk2/Reln/Slc17a7,4
GO:0085029,BP,GO:0085029,extracellular matrix assembly,4/324,37/14611,0.00880932660883366,0.0945171693399089,0.0807695978862184,Antxr1/Hapln2/Ntn4/Phldb1,4
GO:1903115,BP,GO:1903115,regulation of actin filament-based movement,4/324,37/14611,0.00880932660883366,0.0945171693399089,0.0807695978862184,Adora1/Cacna1c/Dlg1/Ryr2,4
GO:0042326,BP,GO:0042326,negative regulation of phosphorylation,15/324,339/14611,0.00884085129706173,0.0946306286939048,0.0808665545181476,Ephb2/Gnaq/Igfbp3/Nf1/Ntrk3/Pip4k2a/Pten/Ptprt/Rgs2/Sh3gl2/Sirpa/Snx25/Srcin1/Tsg101/Wnk1,15
GO:0043235,CC,GO:0043235,receptor complex,14/324,308/14611,0.00900325198541735,0.0961411092627191,0.08215733490239,Ephb2/Erbb3/Gabbr1/Gabra1/Gpr37/Gria3/Grin2c/Grm1/Ntrk2/Ntrk3/Olfm1/Plxnb3/Rnmt/Shisa8,14
GO:0021761,BP,GO:0021761,limbic system development,6/324,81/14611,0.00915503672630366,0.0974266463678089,0.0832558899667351,Id4/Kirrel3/Nf1/Pten/Reln/Zbtb18,6
GO:0008360,BP,GO:0008360,regulation of cell shape,8/324,132/14611,0.00919488103261721,0.0974266463678089,0.0832558899667351,Arhgap35/Dlg1/Gas7/Gna12/Lpar1/Myh10/Phip/Plxnb3,8
GO:1903531,BP,GO:1903531,negative regulation of secretion by cell,8/324,132/14611,0.00919488103261721,0.0974266463678089,0.0832558899667351,Adora1/F2r/Gabbr1/Igfbp3/Inhbb/Myo5a/Nf1/Srcin1,8
GO:0008022,MF,GO:0008022,protein C-terminus binding,11/324,217/14611,0.00920991321652743,0.0974266463678089,0.0832558899667351,Clic6/Dlg1/Dst/Ercc6/Oprl1/Pfkm/Ppp1r9b/Prrc2c/Rbfox1/Sh3gl2/Sh3gl3,11
GO:0043116,BP,GO:0043116,negative regulation of vascular permeability,3/324,20/14611,0.00930979830019027,0.0975692782412052,0.0833777759599407,Akap12/Arhgap35/Sh3gl2,3
GO:0043576,BP,GO:0043576,regulation of respiratory gaseous exchange,3/324,20/14611,0.00930979830019027,0.0975692782412052,0.0833777759599407,Adora1/Mecp2/Tlx3,3
GO:0060142,BP,GO:0060142,regulation of syncytium formation by plasma membrane fusion,3/324,20/14611,0.00930979830019027,0.0975692782412052,0.0833777759599407,Adgrb1/Ehd1/Stat1,3
GO:0086005,BP,GO:0086005,ventricular cardiac muscle cell action potential,3/324,20/14611,0.00930979830019027,0.0975692782412052,0.0833777759599407,Cacna1c/Dlg1/Ryr2,3
GO:0006470,BP,GO:0006470,protein dephosphorylation,11/324,218/14611,0.00951384413543084,0.0994769304623636,0.0850079591730626,Adora1/Bod1l/Dusp5/Ppp1r9b/Ppp3cb/Pten/Ptprd/Ptprk/Ptprt/Ptprz1/Sdhaf2,11
GO:0015850,BP,GO:0015850,organic hydroxy compound transport,10/324,189/14611,0.00961671672873829,0.100023186174932,0.0854747617080443,Gabbr1/Igfbp3/Lgals3/Myo5a/Pip4k2a/Prkcb/Ptch1/Scarb1/Syt2/Syt6,10
GO:0030426,CC,GO:0030426,growth cone,10/324,189/14611,0.00961671672873829,0.100023186174932,0.0854747617080443,Arhgef7/Crmp1/Erc2/Myh10/Ntrk2/Olfm1/Ppp1r9b/Ptch1/Ptprz1/Tmod2,10
GO:0051930,BP,GO:0051930,regulation of sensory perception of pain,4/324,38/14611,0.00967735595271314,0.100023186174932,0.0854747617080443,Adora1/F2r/Grm1/Oprl1,4
GO:0001558,BP,GO:0001558,regulation of cell growth,16/324,375/14611,0.00969613146811876,0.100023186174932,0.0854747617080443,Barhl2/Cpne9/Gdi1/Golga4/Igfbp3/Igfbp5/Ino80/Mecp2/Ntrk3/Olfm1/Ppp1r9b/Rgs2/Rgs4/Syt2/Trim32/Tsg101,16
GO:0060998,BP,GO:0060998,regulation of dendritic spine development,6/324,82/14611,0.00969894964459155,0.100023186174932,0.0854747617080443,Ephb2/Itpka/Lpar1/Mecp2/Pten/Reln,6
GO:0072341,MF,GO:0072341,modified amino acid binding,6/324,82/14611,0.00969894964459155,0.100023186174932,0.0854747617080443,Adgrb1/Appl2/Mark1/Scarb1/Syt2/Syt6,6
GO:0099240,CC,GO:0099240,intrinsic component of synaptic membrane,7/324,107/14611,0.00974328082030391,0.100251479419847,0.0856698495817155,Cntn6/Ephb2/Gphn/Kcnj3/Lrrc4/Ptprd/Rgs7bp,7
GO:0008076,CC,GO:0008076,voltage-gated potassium channel complex,5/324,59/14611,0.00979002616420111,0.100275619464164,0.0856904784440278,Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj3,5
GO:0021766,BP,GO:0021766,hippocampus development,5/324,59/14611,0.00979002616420111,0.100275619464164,0.0856904784440278,Id4/Kirrel3/Pten/Reln/Zbtb18,5
GO:0034764,BP,GO:0034764,positive regulation of transmembrane transport,10/324,190/14611,0.00995820339168202,0.101537708172072,0.0867689956927598,Cacna1c/Clip3/Ephb2/Erbb3/F2r/Myo5a/Reln/Ryr2/Tesc/Wnk1,10
GO:0044843,BP,GO:0044843,cell cycle G1/S phase transition,10/324,190/14611,0.00995820339168202,0.101537708172072,0.0867689956927598,Appl2/Ccnd3/Dlg1/Gigyf2/Id4/Ino80/Pagr1a/Plk5/Psme3/Pten,10
GO:0031589,BP,GO:0031589,cell-substrate adhesion,14/324,312/14611,0.0100120143355485,0.10185646115692,0.0870413858901287,Antxr1/Coro2b/Edil3/Nf1/Ntn4/Otoa/Pten/Ptprk/Ptprz1/Sirpa/Spock2/Srcin1/Srgap2/Tmeff2,14
GO:0030048,BP,GO:0030048,actin filament-based movement,7/324,108/14611,0.0102267866372034,0.103272339844462,0.0882513242859472,Adora1/Cacna1c/Dlg1/Myh10/Myo5a/Ryr2/Scn1b,7
GO:0035637,BP,GO:0035637,multicellular organismal signaling,7/324,108/14611,0.0102267866372034,0.103272339844462,0.0882513242859472,Cacna1c/Ntrk2/Ntrk3/Otoa/Ryr2/Scn1b/Tmem65,7
GO:0015844,BP,GO:0015844,monoamine transport,6/324,83/14611,0.0102655037835208,0.103272339844462,0.0882513242859472,Gabbr1/Lgals3/Myo5a/Prkcb/Syt2/Syt6,6
GO:0033138,BP,GO:0033138,positive regulation of peptidyl-serine phosphorylation,6/324,83/14611,0.0102655037835208,0.103272339844462,0.0882513242859472,Ercc6/Ntrk2/Ntrk3/Phip/Tenm1/Txn1,6
GO:0033555,BP,GO:0033555,multicellular organismal response to stress,6/324,83/14611,0.0102655037835208,0.103272339844462,0.0882513242859472,Ephb2/Git2/Mecp2/Prkcg/Pten/Reln,6
GO:0032413,BP,GO:0032413,negative regulation of ion transmembrane transporter activity,5/324,60/14611,0.010491215675216,0.104701992967672,0.0894730336185999,Cabp1/Ephb2/Kcnab1/Oprl1/Pten,5
GO:0050432,BP,GO:0050432,catecholamine secretion,5/324,60/14611,0.010491215675216,0.104701992967672,0.0894730336185999,Gabbr1/Myo5a/Prkcb/Syt2/Syt6,5
GO:0016049,BP,GO:0016049,cell growth,18/324,445/14611,0.0105794202003466,0.104701992967672,0.0894730336185999,Barhl2/Cpne9/Gdi1/Golga4/Igfbp3/Igfbp5/Ino80/Mecp2/Ntrk3/Olfm1/Ppp1r9b/Rgs2/Rgs4/Sh3gl2/Syt2/Trim32/Tsg101/Wasf1,18
GO:0021517,BP,GO:0021517,ventral spinal cord development,4/324,39/14611,0.0105990935007343,0.104701992967672,0.0894730336185999,Gigyf2/Nfe2l1/Ptch1/Reln,4
GO:0021955,BP,GO:0021955,central nervous system neuron axonogenesis,4/324,39/14611,0.0105990935007343,0.104701992967672,0.0894730336185999,Arhgap35/Ephb2/Pten/Scn1b,4
GO:0051931,BP,GO:0051931,regulation of sensory perception,4/324,39/14611,0.0105990935007343,0.104701992967672,0.0894730336185999,Adora1/F2r/Grm1/Oprl1,4
GO:0051955,BP,GO:0051955,regulation of amino acid transport,4/324,39/14611,0.0105990935007343,0.104701992967672,0.0894730336185999,Adora1/Gabbr1/Rgs2/Rgs4,4
GO:0010829,BP,GO:0010829,negative regulation of glucose transmembrane transport,3/324,21/14611,0.0106857690409779,0.104701992967672,0.0894730336185999,Appl2/Pea15a/Prkcb,3
GO:0036379,CC,GO:0036379,myofilament,3/324,21/14611,0.0106857690409779,0.104701992967672,0.0894730336185999,Tmod2/Tpm2/Trim32,3
GO:0046782,BP,GO:0046782,regulation of viral transcription,3/324,21/14611,0.0106857690409779,0.104701992967672,0.0894730336185999,Trim32/Trim62/Ubp1,3
GO:0050780,MF,GO:0050780,dopamine receptor binding,3/324,21/14611,0.0106857690409779,0.104701992967672,0.0894730336185999,Clic6/Gna12/Ppp1r9b,3
GO:0099604,MF,GO:0099604,ligand-gated calcium channel activity,3/324,21/14611,0.0106857690409779,0.104701992967672,0.0894730336185999,Grin2c/Ryr2/Ryr3,3
GO:0051963,BP,GO:0051963,regulation of synapse assembly,7/324,109/14611,0.010727544059942,0.104883801988654,0.0896283984228923,Adgrb1/Ephb2/Nptx1/Ntrk2/Ntrk3/Ptprd/Wnt7a,7
GO:0051047,BP,GO:0051047,positive regulation of secretion,13/324,284/14611,0.0109992198148095,0.107307723333681,0.0916997591472236,Adora1/Arhgef7/Exph5/Gabbr1/Inhbb/Lamp1/Lgals3/Myh10/Oprl1/Pfkm/Ppp3cb/Tmed10/Tsg101,13
GO:0033673,BP,GO:0033673,negative regulation of kinase activity,10/324,193/14611,0.0110383213305796,0.107457106573768,0.0918274145173221,Ephb2/Gnaq/Nf1/Pip4k2a/Pten/Ptprt/Rgs2/Srcin1/Tsg101/Wnk1,10
GO:0007169,BP,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19/324,482/14611,0.0113149371843768,0.109913056477054,0.0939261452294503,Adora1/Anks1b/Ccnd3/Col4a1/Ephb2/Erbb3/Gigyf2/Igfbp3/Igfbp5/Mbd5/Ntrk2/Ntrk3/Phip/Pip4k2a/Prkcb/Pten/Ptprt/Tsg101/Wasf1,19
GO:0030427,CC,GO:0030427,site of polarized growth,10/324,194/14611,0.011417421093043,0.110670581710891,0.0945734880239183,Arhgef7/Crmp1/Erc2/Myh10/Ntrk2/Olfm1/Ppp1r9b/Ptch1/Ptprz1/Tmod2,10
GO:0030175,CC,GO:0030175,filopodium,6/324,85/14611,0.0114684510791788,0.110927180994969,0.0947927648086298,Antxr1/Cd302/Myo5a/Ppp1r9b/Ptprz1/Srcin1,6
GO:0031400,BP,GO:0031400,negative regulation of protein modification process,18/324,449/14611,0.0115181626946262,0.111169959170142,0.0950002307719171,Adgrb1/Bod1l/Ephb2/Gnaq/Igfbp3/Ncoa7/Nf1/Ntrk3/Ppp1r9b/Prkcg/Pten/Ptprt/Rgs2/Sh3gl2/Sirpa/Snx25/Srcin1/Tsg101,18
GO:1903522,BP,GO:1903522,regulation of blood circulation,10/324,195/14611,0.0118063051343321,0.11370806032362,0.0971691637921574,Adora1/Cacna1c/Dlg1/Dusp5/F2r/Rgs2/Rgs4/Ryr2/Scn1b/Tmem65,10
GO:0010720,BP,GO:0010720,positive regulation of cell development,14/324,319/14611,0.011989143062656,0.115036279822429,0.0983041930738488,Cux1/Ephb2/Gdi1/Golga4/Itpka/Nkx6-2/Ntrk2/Ntrk3/Plxnb3/Ptprd/Ptprz1/Reln/Trim32/Vim,14
GO:0060999,BP,GO:0060999,positive regulation of dendritic spine development,5/324,62/14611,0.0119951489476121,0.115036279822429,0.0983041930738488,Ephb2/Itpka/Lpar1/Mecp2/Reln,5
GO:0003094,BP,GO:0003094,glomerular filtration,3/324,22/14611,0.0121731189075276,0.115516760725425,0.0987147877795309,Adora1/Coro2b/F2r,3
GO:0006910,BP,GO:0006910,phagocytosis, recognition,3/324,22/14611,0.0121731189075276,0.115516760725425,0.0987147877795309,Adgrb1/Scarb1/Sirpa,3
GO:0045761,BP,GO:0045761,regulation of adenylate cyclase activity,3/324,22/14611,0.0121731189075276,0.115516760725425,0.0987147877795309,Cacna1c/Gabbr1/Nf1,3
GO:1901380,BP,GO:1901380,negative regulation of potassium ion transmembrane transport,3/324,22/14611,0.0121731189075276,0.115516760725425,0.0987147877795309,Kcnab1/Pten/Rgs4,3
GO:1902992,BP,GO:1902992,negative regulation of amyloid precursor protein catabolic process,3/324,22/14611,0.0121731189075276,0.115516760725425,0.0987147877795309,Ntrk2/Olfm1/Tmed10,3
GO:0030900,BP,GO:0030900,forebrain development,14/324,320/14611,0.0122948038538211,0.116183324283912,0.0992843993216515,Arhgap35/Ephb2/Gnaq/Id4/Kirrel3/Myh10/Nf1/Ntrk2/Pten/Reln/Rtn4rl1/Srgap2/Wnt7a/Zbtb18,14
GO:0150063,BP,GO:0150063,visual system development,14/324,320/14611,0.0122948038538211,0.116183324283912,0.0992843993216515,Aldh1a1/Arhgap35/C1qa/Cacna1c/Col4a1/Dlg1/Ephb2/Inhbb/Myh10/Nf1/Ntrk2/Ntrk3/Slc4a7/Vim,14
GO:1902414,BP,GO:1902414,protein localization to cell junction,7/324,112/14611,0.012336664928486,0.116335522926871,0.0994144605928096,Abhd17b/Dlg1/Gphn/Grin2c/Map1a/Nptx1/Reln,7
GO:0090317,BP,GO:0090317,negative regulation of intracellular protein transport,4/324,41/14611,0.0126083338655779,0.118649675147532,0.101392018169023,Cabp1/Gdi1/Nf1/Txn1,4
GO:0004725,MF,GO:0004725,protein tyrosine phosphatase activity,6/324,87/14611,0.0127676510724059,0.119204974427839,0.101866548880111,Dusp5/Pten/Ptprd/Ptprk/Ptprt/Ptprz1,6
GO:0005267,MF,GO:0005267,potassium channel activity,6/324,87/14611,0.0127676510724059,0.119204974427839,0.101866548880111,Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj12/Kcnj3,6
GO:0005746,CC,GO:0005746,mitochondrial respirasome,5/324,63/14611,0.0127992943541072,0.119204974427839,0.101866548880111,Ndufa11/Ndufb6/Ndufb7/Ndufs8/Ndufv3,5
GO:0005882,CC,GO:0005882,intermediate filament,5/324,63/14611,0.0127992943541072,0.119204974427839,0.101866548880111,Dst/Ina/Myo5a/Nme1/Vim,5
GO:0061097,BP,GO:0061097,regulation of protein tyrosine kinase activity,5/324,63/14611,0.0127992943541072,0.119204974427839,0.101866548880111,Adora1/Erbb3/Reln/Srcin1/Tsg101,5
GO:0051592,BP,GO:0051592,response to calcium ion,7/324,113/14611,0.01290975593482,0.119874858801699,0.10243899822328,Cpne9/Gdi1/Kcnh1/Ryr2/Syt2/Syt6/Wnk1,7
GO:0048880,BP,GO:0048880,sensory system development,14/324,322/14611,0.0129242984805019,0.119874858801699,0.10243899822328,Aldh1a1/Arhgap35/C1qa/Cacna1c/Col4a1/Dlg1/Ephb2/Inhbb/Myh10/Nf1/Ntrk2/Ntrk3/Slc4a7/Vim,14
GO:0071248,BP,GO:0071248,cellular response to metal ion,8/324,141/14611,0.0133447743839107,0.123521200598616,0.105554977708802,Cpne9/Kcnh1/Mecp2/Nfe2l1/Nptx1/Syt2/Syt6/Wnk1,8
GO:0051224,BP,GO:0051224,negative regulation of protein transport,7/324,114/14611,0.0135017495468123,0.12446408714888,0.106360720919786,Cabp1/F2r/Gdi1/Inhbb/Nf1/Srcin1/Txn1,7
GO:1903828,BP,GO:1903828,negative regulation of cellular protein localization,7/324,114/14611,0.0135017495468123,0.12446408714888,0.106360720919786,Abhd17b/Astn2/Cabp1/Gdi1/Map1a/Nf1/Txn1,7
GO:0120031,BP,GO:0120031,plasma membrane bounded cell projection assembly,18/324,457/14611,0.0135938148270233,0.124676488608277,0.106542228476412,Anln/Arhgap35/Arhgef7/Arid1b/Cep19/Ehd1/Ephb2/Ift57/Lpar1/Map4/Mien1/Myh10/Plxnb3/Ppp1r9b/Rilpl1/Rsph1/Srgap2/Tenm1,18
GO:0098742,BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,9/324,170/14611,0.0136363192167557,0.124676488608277,0.106542228476412,Cdh8/Cntn6/Kirrel3/Lrrc4/Plxnb3/Ptprd/Ptprt/Tenm1/Wnk1,9
GO:0046847,BP,GO:0046847,filopodium assembly,5/324,64/14611,0.0136391298190649,0.124676488608277,0.106542228476412,Ephb2/Mien1/Ppp1r9b/Srgap2/Tenm1,5
GO:0097306,BP,GO:0097306,cellular response to alcohol,5/324,64/14611,0.0136391298190649,0.124676488608277,0.106542228476412,Inhbb/Mlc1/Nfe2l1/Ptch1/Pten,5
GO:0005544,MF,GO:0005544,calcium-dependent phospholipid binding,4/324,42/14611,0.0136980060337558,0.124676488608277,0.106542228476412,Cpne9/Pla2g4e/Syt2/Syt6,4
GO:0099738,CC,GO:0099738,cell cortex region,4/324,42/14611,0.0136980060337558,0.124676488608277,0.106542228476412,Anln/Ctbp2/Erc2/Phldb1,4
GO:0046823,BP,GO:0046823,negative regulation of nucleocytoplasmic transport,3/324,23/14611,0.0137732051838677,0.124676488608277,0.106542228476412,Cabp1/Nf1/Txn1,3
GO:0070050,BP,GO:0070050,neuron cellular homeostasis,3/324,23/14611,0.0137732051838677,0.124676488608277,0.106542228476412,Kcnh1/Map1a/Slc17a7,3
GO:0097205,BP,GO:0097205,renal filtration,3/324,23/14611,0.0137732051838677,0.124676488608277,0.106542228476412,Adora1/Coro2b/F2r,3
GO:0019838,MF,GO:0019838,growth factor binding,7/324,115/14611,0.0141129676491896,0.127496549742779,0.108952110251744,Col4a1/Erbb3/Igfbp3/Igfbp5/Ntrk2/Ntrk3/Ptprz1,7
GO:0005509,MF,GO:0005509,calcium ion binding,18/324,459/14611,0.014156203125611,0.127631875286197,0.109067752624468,Astn2/Cabp1/Cabp2/Cdh8/Dner/Dst/Edil3/Ehd1/Myo5a/Pla2g4e/Ppp3cb/Ryr2/Ryr3/Spock2/Sptan1/Syt2/Syt6/Tesc,18
GO:0042277,MF,GO:0042277,peptide binding,11/324,231/14611,0.0142094874797889,0.127857081566149,0.109260202533835,Cabp1/Ephb2/Gpr22/Gpr37/Gria3/Itm2c/Kpna1/Olfm1/Oprl1/Scarb1/Timm22,11
GO:0034767,BP,GO:0034767,positive regulation of ion transmembrane transport,8/324,143/14611,0.0144275812725441,0.129561400811296,0.110716627658092,Cacna1c/Ephb2/F2r/Myo5a/Reln/Ryr2/Tesc/Wnk1,8
GO:0098982,CC,GO:0098982,GABA-ergic synapse,5/324,65/14611,0.0145153098512672,0.130090584520187,0.111168841321213,Ctbp2/Erc2/Gabbr1/Gabra1/Gphn,5
GO:1901699,BP,GO:1901699,cellular response to nitrogen compound,19/324,495/14611,0.0146369938338793,0.130921388411154,0.111878804354008,Appl2/Ccnd3/Col4a1/Gabra1/Gnaq/Igfbp5/Inhbb/Mbd5/Mecp2/Myo5a/Ntrk2/Phip/Pip4k2a/Ppp1r9b/Prkcb/Pten/Rgs4/Ryr2/Vim,19
GO:0015079,MF,GO:0015079,potassium ion transmembrane transporter activity,7/324,116/14611,0.0147437288521946,0.131486539935974,0.112361754295519,Kcnab1/Kcnab2/Kcnb2/Kcnh1/Kcnj12/Kcnj3/Slc12a5,7
GO:0007411,BP,GO:0007411,axon guidance,10/324,202/14611,0.014815237329492,0.131486539935974,0.112361754295519,Arhgap35/Cntn6/Crmp1/Ephb2/Myh10/Plxnb3/Ptch1/Reln/Rtn4rl1/Scn1b,10
GO:0001941,BP,GO:0001941,postsynaptic membrane organization,4/324,43/14611,0.0148457240131385,0.131486539935974,0.112361754295519,Ephb2/Gphn/Lrrc4/Reln,4
GO:0032590,CC,GO:0032590,dendrite membrane,4/324,43/14611,0.0148457240131385,0.131486539935974,0.112361754295519,Gabra1/Ppp1r9b/Shisa8/Slc12a5,4
GO:0099529,MF,GO:0099529,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential,4/324,43/14611,0.0148457240131385,0.131486539935974,0.112361754295519,Gabbr1/Gabra1/Gria3/Grin2c,4
GO:0005198,MF,GO:0005198,structural molecule activity,18/324,462/14611,0.0150339337255352,0.132892913186384,0.113563569824982,Col4a1/Ctbp2/Dlg1/Dst/Erc2/Ina/Mrps12/Reln/Rpl32/Rpl8/Spock2/Sptb/Sptbn1/Sptbn2/Tpm2/Tuba4a/Tubb5/Vim,18
GO:0033218,MF,GO:0033218,amide binding,13/324,296/14611,0.0150839473471905,0.133074590170429,0.113718821797178,Cabp1/Clip3/Ephb2/Gpr22/Gpr37/Gria3/Itm2c/Kpna1/Olfm1/Oprl1/Ryr2/Scarb1/Timm22,13
GO:0001894,BP,GO:0001894,tissue homeostasis,10/324,203/14611,0.0152878677966672,0.133757770897672,0.114302633532215,Aldh1a1/Ankrd11/Ercc6/F2r/Gigyf2/Il20rb/Map1a/Nf1/Sh3gl2/Trim32,10
GO:0021695,BP,GO:0021695,cerebellar cortex development,5/324,66/14611,0.0154284693088605,0.133757770897672,0.114302633532215,Kndc1/Myh10/Sez6l/Sptbn2/Wnt7a,5
GO:0051966,BP,GO:0051966,regulation of synaptic transmission, glutamatergic,5/324,66/14611,0.0154284693088605,0.133757770897672,0.114302633532215,Adora1/Grm1/Myo5a/Ntrk2/Reln,5
GO:0002183,BP,GO:0002183,cytoplasmic translational initiation,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Eif4b/Eif4h/Eif5,3
GO:0007413,BP,GO:0007413,axonal fasciculation,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Arhgap35/Ephb2/Ptprz1,3
GO:0008090,BP,GO:0008090,retrograde axonal transport,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Dst/Map1a/Mecp2,3
GO:0022010,BP,GO:0022010,central nervous system myelination,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Id4/Nkx6-2/Pten,3
GO:0032291,BP,GO:0032291,axon ensheathment in central nervous system,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Id4/Nkx6-2/Pten,3
GO:0046475,BP,GO:0046475,glycerophospholipid catabolic process,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Abhd16a/Pla2g4e/Scarb1,3
GO:0106030,BP,GO:0106030,neuron projection fasciculation,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Arhgap35/Ephb2/Ptprz1,3
GO:1903861,BP,GO:1903861,positive regulation of dendrite extension,3/324,24/14611,0.0154871184811783,0.133757770897672,0.114302633532215,Cpne9/Mecp2/Syt2,3
